,Unnamed: 0,has_null,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match,age_gap,age_gap_abs,same_race,same_race_point,attractive_p,sincere_partner_p,intelligence_p,funny_p,ambition_p,shared_interests_p,attractive_m,sincere_partner_m,intelligence_m,funny_m,ambition_m,shared_interests_m,gender_male,race_Asian/PacificIslander/Asian-American,race_Black/AfricanAmerican,race_European/Caucasian-American,race_Latino/HispanicAmerican,race_Other,race_o_Asian/PacificIslander/Asian-American,race_o_Black/AfricanAmerican,race_o_European/Caucasian-American,race_o_Latino/HispanicAmerican,race_o_Other
6529,6529,1,22.0,30.0,3.0,10.0,40.0,12.0,18.0,12.0,6.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,6.0,7.0,2.0,0.27,5.0,-99.0,5.0,1.0,0.0,0,8.0,8.0,-1,-3.0,240.0,72.0,54.0,36.0,18.0,24.0,50.0,200.0,120.0,120.0,105.0,30.0,0,1,0,0,0,0,0,0,1,0,0
6530,6530,1,22.0,28.0,3.0,10.0,30.0,20.0,25.0,15.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,7.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,9.0,9.0,6.0,8.0,4.0,0.14,5.0,-99.0,7.0,2.0,0.0,0,6.0,6.0,-1,-3.0,210.0,160.0,200.0,120.0,80.0,0.0,50.0,225.0,135.0,120.0,120.0,60.0,0,1,0,0,0,0,0,0,0,1,0
6531,6531,1,22.0,26.0,3.0,10.0,15.0,30.0,25.0,20.0,0.0,10.0,5.0,7.0,7.0,5.0,4.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,8.0,6.0,3.0,0.49,5.0,-99.0,7.0,3.0,0.0,0,4.0,4.0,1,3.0,75.0,210.0,175.0,100.0,0.0,40.0,50.0,200.0,120.0,160.0,90.0,45.0,0,1,0,0,0,0,1,0,0,0,0
6532,6532,1,22.0,22.0,3.0,10.0,25.0,15.0,25.0,25.0,5.0,5.0,8.0,8.0,8.0,6.0,5.0,7.0,10.0,25.0,15.0,20.0,15.0,15.0,6.0,8.0,8.0,9.0,9.0,4.0,-0.42,5.0,-99.0,6.0,2.0,0.0,0,0.0,0.0,-1,-3.0,200.0,120.0,200.0,150.0,25.0,35.0,60.0,200.0,120.0,180.0,135.0,60.0,0,1,0,0,0,0,0,0,1,0,0
6533,6533,1,22.0,23.0,3.0,10.0,55.0,2.0,1.0,40.0,1.0,1.0,10.0,7.0,8.0,7.0,8.0,5.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,6.0,9.0,8.0,8.0,5.0,0.17,5.0,-99.0,5.0,2.0,0.0,0,1.0,1.0,-1,-3.0,550.0,14.0,8.0,280.0,8.0,5.0,50.0,150.0,135.0,160.0,120.0,75.0,0,1,0,0,0,0,0,0,0,0,1
6534,6534,1,22.0,25.0,3.0,10.0,50.0,5.0,5.0,5.0,5.0,30.0,7.0,7.0,7.0,7.0,5.0,8.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,7.0,8.0,6.0,9.0,5.0,0.01,5.0,-99.0,6.0,3.0,0.0,0,3.0,3.0,-1,-3.0,350.0,35.0,35.0,35.0,25.0,240.0,50.0,175.0,120.0,120.0,135.0,75.0,0,1,0,0,0,0,0,0,1,0,0
6535,6535,1,22.0,30.0,3.0,10.0,20.0,40.0,5.0,20.0,5.0,10.0,6.0,5.0,5.0,5.0,5.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,2.0,5.0,9.0,5.0,8.0,3.0,0.17,5.0,-99.0,5.0,2.0,0.0,0,8.0,8.0,1,3.0,120.0,200.0,25.0,100.0,25.0,40.0,20.0,125.0,135.0,100.0,120.0,45.0,0,1,0,0,0,0,1,0,0,0,0
6536,6536,1,22.0,29.0,3.0,10.0,35.0,30.0,25.0,5.0,0.0,5.0,6.0,8.0,7.0,6.0,6.0,6.0,10.0,25.0,15.0,20.0,15.0,15.0,4.0,8.0,9.0,8.0,9.0,2.0,0.21,5.0,-99.0,6.0,3.0,0.0,0,7.0,7.0,1,3.0,210.0,240.0,175.0,30.0,0.0,30.0,40.0,200.0,135.0,160.0,135.0,30.0,0,1,0,0,0,0,1,0,0,0,0
6537,6537,1,22.0,27.0,3.0,10.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,25.0,15.0,20.0,15.0,15.0,4.0,8.0,9.0,8.0,9.0,2.0,0.0,5.0,-99.0,5.0,2.0,0.0,0,5.0,5.0,1,3.0,150.0,120.0,150.0,25.0,0.0,25.0,40.0,200.0,135.0,160.0,135.0,30.0,0,1,0,0,0,0,1,0,0,0,0
6538,6538,1,27.0,21.0,5.0,8.0,35.0,5.0,30.0,20.0,5.0,5.0,4.0,4.0,7.0,4.0,8.0,2.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,8.0,9.0,7.0,9.0,3.0,0.45,7.0,-99.0,6.0,5.0,0.0,0,-6.0,6.0,-1,-5.0,140.0,20.0,210.0,80.0,40.0,10.0,105.0,120.0,225.0,105.0,135.0,45.0,0,1,0,0,0,0,0,0,1,0,0
6539,6539,1,27.0,24.0,5.0,8.0,35.0,10.0,25.0,20.0,5.0,5.0,8.0,7.0,8.0,6.0,10.0,5.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,7.0,7.0,2.0,-0.46,7.0,-99.0,3.0,4.0,0.0,0,-3.0,3.0,-1,-5.0,280.0,70.0,200.0,120.0,50.0,25.0,120.0,120.0,200.0,105.0,105.0,30.0,0,1,0,0,0,0,0,0,1,0,0
6540,6540,1,27.0,25.0,5.0,8.0,40.0,10.0,0.0,45.0,0.0,5.0,6.0,3.0,5.0,4.0,5.0,1.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,7.0,2.0,-0.06,7.0,-99.0,7.0,6.0,0.0,1,-2.0,2.0,-1,-5.0,240.0,30.0,0.0,180.0,0.0,5.0,120.0,120.0,200.0,120.0,105.0,30.0,0,1,0,0,0,0,0,0,1,0,0
6541,6541,1,27.0,27.0,5.0,8.0,30.0,25.0,10.0,20.0,0.0,15.0,5.0,5.0,6.0,4.0,7.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,6.0,9.0,9.0,8.0,8.0,5.0,0.14,7.0,-99.0,5.0,3.0,0.0,0,0.0,0.0,-1,-5.0,150.0,125.0,60.0,80.0,0.0,60.0,90.0,135.0,225.0,120.0,120.0,75.0,0,1,0,0,0,0,0,0,0,1,0
6542,6542,1,27.0,26.0,5.0,8.0,50.0,10.0,10.0,30.0,0.0,0.0,6.0,6.0,7.0,2.0,9.0,5.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,7.0,8.0,8.0,7.0,4.0,-0.03,7.0,-99.0,6.0,4.0,0.0,0,-1.0,1.0,-1,-5.0,300.0,60.0,70.0,60.0,0.0,0.0,120.0,105.0,200.0,120.0,105.0,60.0,0,1,0,0,0,0,0,0,1,0,0
6543,6543,1,27.0,30.0,5.0,8.0,40.0,12.0,18.0,12.0,6.0,12.0,7.0,7.0,8.0,4.0,9.0,3.0,15.0,15.0,25.0,15.0,15.0,15.0,5.0,3.0,4.0,3.0,6.0,1.0,-0.06,7.0,-99.0,1.0,1.0,0.0,0,3.0,3.0,-1,-5.0,280.0,84.0,144.0,48.0,54.0,36.0,75.0,45.0,100.0,45.0,90.0,15.0,0,1,0,0,0,0,0,0,1,0,0
6544,6544,1,27.0,28.0,5.0,8.0,30.0,20.0,25.0,15.0,10.0,0.0,7.0,8.0,8.0,7.0,6.0,7.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,9.0,9.0,8.0,6.0,2.0,0.25,7.0,-99.0,6.0,5.0,0.0,0,1.0,1.0,-1,-5.0,210.0,160.0,200.0,105.0,60.0,0.0,105.0,135.0,225.0,120.0,90.0,30.0,0,1,0,0,0,0,0,0,0,1,0
6545,6545,1,27.0,26.0,5.0,8.0,15.0,30.0,25.0,20.0,0.0,10.0,2.0,6.0,4.0,3.0,4.0,5.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,9.0,8.0,7.0,8.0,2.0,0.11,7.0,-99.0,7.0,4.0,0.0,0,-1.0,1.0,1,5.0,30.0,180.0,100.0,60.0,0.0,50.0,120.0,135.0,200.0,105.0,120.0,30.0,0,1,0,0,0,0,1,0,0,0,0
6546,6546,1,27.0,22.0,5.0,8.0,25.0,15.0,25.0,25.0,5.0,5.0,5.0,6.0,8.0,4.0,8.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,9.0,8.0,9.0,9.0,5.0,2.0,0.03,7.0,-99.0,6.0,4.0,0.0,1,-5.0,5.0,-1,-5.0,125.0,90.0,200.0,100.0,40.0,20.0,135.0,120.0,225.0,135.0,75.0,30.0,0,1,0,0,0,0,0,0,1,0,0
6547,6547,1,27.0,23.0,5.0,8.0,55.0,2.0,1.0,40.0,1.0,1.0,4.0,4.0,6.0,2.0,9.0,3.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,5.0,7.0,6.0,8.0,2.0,0.31,7.0,-99.0,3.0,2.0,0.0,0,-4.0,4.0,-1,-5.0,220.0,8.0,6.0,80.0,9.0,3.0,120.0,75.0,175.0,90.0,120.0,30.0,0,1,0,0,0,0,0,0,0,0,1
6548,6548,1,27.0,25.0,5.0,8.0,50.0,5.0,5.0,5.0,5.0,30.0,7.0,6.0,6.0,5.0,9.0,3.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,8.0,8.0,8.0,6.0,3.0,0.06,7.0,-99.0,5.0,4.0,0.0,0,-2.0,2.0,-1,-5.0,350.0,30.0,30.0,25.0,45.0,90.0,105.0,120.0,200.0,120.0,90.0,45.0,0,1,0,0,0,0,0,0,1,0,0
6549,6549,1,27.0,30.0,5.0,8.0,20.0,40.0,5.0,20.0,5.0,10.0,6.0,5.0,5.0,5.0,5.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,5.0,8.0,7.0,5.0,7.0,2.0,-0.01,7.0,-99.0,5.0,3.0,0.0,0,3.0,3.0,1,5.0,120.0,200.0,25.0,100.0,25.0,40.0,75.0,120.0,175.0,75.0,105.0,30.0,0,1,0,0,0,0,1,0,0,0,0
6550,6550,1,27.0,29.0,5.0,8.0,35.0,30.0,25.0,5.0,0.0,5.0,8.0,9.0,7.0,8.0,6.0,7.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,7.0,8.0,8.0,8.0,3.0,-0.2,7.0,-99.0,5.0,5.0,0.0,0,2.0,2.0,1,5.0,280.0,270.0,175.0,40.0,0.0,35.0,105.0,105.0,200.0,120.0,120.0,45.0,0,1,0,0,0,0,1,0,0,0,0
6551,6551,1,27.0,27.0,5.0,8.0,30.0,30.0,30.0,5.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,15.0,15.0,25.0,15.0,15.0,15.0,3.0,8.0,7.0,4.0,4.0,1.0,0.19,7.0,-99.0,2.0,2.0,0.0,0,0.0,0.0,1,5.0,180.0,150.0,150.0,25.0,0.0,30.0,45.0,120.0,175.0,60.0,60.0,15.0,0,1,0,0,0,0,1,0,0,0,0
6552,6552,1,28.0,21.0,1.0,1.0,35.0,5.0,30.0,20.0,5.0,5.0,7.0,7.0,8.0,5.0,7.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,9.0,10.0,10.0,8.0,10.0,8.0,0.03,4.0,-99.0,9.0,9.0,0.0,0,-7.0,7.0,1,1.0,245.0,35.0,240.0,100.0,35.0,10.0,135.0,300.0,300.0,80.0,100.0,40.0,0,0,0,1,0,0,0,0,1,0,0
6553,6553,1,28.0,24.0,1.0,1.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,10.0,10.0,7.0,8.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,4.0,6.0,9.0,6.0,9.0,7.0,0.15,4.0,-99.0,8.0,8.0,0.0,0,-4.0,4.0,1,1.0,245.0,100.0,250.0,140.0,40.0,30.0,60.0,180.0,270.0,60.0,90.0,35.0,0,0,0,1,0,0,0,0,1,0,0
6554,6554,1,28.0,25.0,1.0,1.0,40.0,10.0,0.0,45.0,0.0,5.0,8.0,8.0,7.0,7.0,7.0,10.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,9.0,-0.11,4.0,-99.0,10.0,10.0,0.0,1,-3.0,3.0,1,1.0,320.0,80.0,0.0,315.0,0.0,50.0,105.0,300.0,300.0,100.0,100.0,45.0,0,0,0,1,0,0,0,0,1,0,0
6555,6555,1,28.0,27.0,1.0,1.0,30.0,25.0,10.0,20.0,0.0,15.0,7.0,9.0,6.0,5.0,3.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,10.0,9.0,9.0,10.0,9.0,0.23,4.0,-99.0,9.0,9.0,0.0,0,-1.0,1.0,-1,-1.0,210.0,225.0,60.0,100.0,0.0,75.0,120.0,300.0,270.0,90.0,100.0,45.0,0,0,0,1,0,0,0,0,0,1,0
6556,6556,1,28.0,26.0,1.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,9.0,8.0,7.0,7.0,-99.0,15.0,30.0,30.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,-0.23,4.0,-99.0,10.0,9.0,0.0,0,-2.0,2.0,1,1.0,350.0,90.0,80.0,210.0,0.0,-99.0,150.0,300.0,300.0,100.0,100.0,45.0,0,0,0,1,0,0,0,0,1,0,0
6557,6557,1,28.0,30.0,1.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,6.0,8.0,8.0,8.0,6.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,7.0,8.0,7.0,9.0,10.0,-0.08,4.0,-99.0,8.0,8.0,0.0,1,2.0,2.0,1,1.0,240.0,96.0,144.0,96.0,36.0,72.0,120.0,210.0,240.0,70.0,90.0,50.0,0,0,0,1,0,0,0,0,1,0,0
6558,6558,1,28.0,28.0,1.0,1.0,30.0,20.0,25.0,15.0,10.0,0.0,8.0,8.0,8.0,6.0,4.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,3.0,9.0,9.0,6.0,9.0,7.0,0.32,4.0,-99.0,8.0,10.0,0.0,1,0.0,0.0,-1,-1.0,240.0,160.0,200.0,90.0,40.0,0.0,45.0,270.0,270.0,60.0,90.0,35.0,0,0,0,1,0,0,0,0,0,1,0
6559,6559,1,28.0,26.0,1.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,6.0,5.0,7.0,6.0,5.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,9.0,10.0,10.0,10.0,8.0,0.08,4.0,-99.0,9.0,10.0,0.0,0,-2.0,2.0,-1,-1.0,90.0,150.0,175.0,120.0,0.0,50.0,105.0,270.0,300.0,100.0,100.0,40.0,0,0,0,1,0,0,1,0,0,0,0
6560,6560,1,28.0,22.0,1.0,1.0,25.0,15.0,25.0,25.0,5.0,5.0,4.0,7.0,7.0,6.0,5.0,4.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,6.0,8.0,7.0,9.0,5.0,0.69,4.0,-99.0,4.0,3.0,0.0,0,-6.0,6.0,1,1.0,100.0,105.0,175.0,150.0,25.0,20.0,120.0,180.0,240.0,70.0,90.0,25.0,0,0,0,1,0,0,0,0,1,0,0
6561,6561,1,28.0,23.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,7.0,9.0,9.0,7.0,6.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0,0.24,4.0,-99.0,8.0,9.0,0.0,0,-5.0,5.0,-1,-1.0,385.0,18.0,9.0,280.0,6.0,6.0,120.0,240.0,270.0,90.0,100.0,50.0,0,0,0,1,0,0,0,0,0,0,1
6562,6562,1,28.0,25.0,1.0,1.0,50.0,5.0,5.0,5.0,5.0,30.0,6.0,9.0,9.0,9.0,7.0,8.0,15.0,30.0,30.0,10.0,10.0,5.0,5.0,10.0,10.0,9.0,10.0,10.0,0.4,4.0,-99.0,10.0,10.0,0.0,1,-3.0,3.0,1,1.0,300.0,45.0,45.0,45.0,35.0,240.0,75.0,300.0,300.0,90.0,100.0,50.0,0,0,0,1,0,0,0,0,1,0,0
6563,6563,1,28.0,30.0,1.0,1.0,20.0,40.0,5.0,20.0,5.0,10.0,7.0,6.0,6.0,5.0,5.0,4.0,15.0,30.0,30.0,10.0,10.0,5.0,2.0,5.0,9.0,5.0,10.0,9.0,0.24,4.0,-99.0,8.0,10.0,0.0,0,2.0,2.0,-1,-1.0,140.0,240.0,30.0,100.0,25.0,40.0,30.0,150.0,270.0,50.0,100.0,45.0,0,0,0,1,0,0,1,0,0,0,0
6564,6564,1,28.0,29.0,1.0,1.0,35.0,30.0,25.0,5.0,0.0,5.0,7.0,9.0,7.0,8.0,6.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,5.0,8.0,10.0,10.0,10.0,5.0,0.18,4.0,-99.0,10.0,9.0,0.0,1,1.0,1.0,-1,-1.0,245.0,270.0,175.0,40.0,0.0,30.0,75.0,240.0,300.0,100.0,100.0,25.0,0,0,0,1,0,0,1,0,0,0,0
6565,6565,1,28.0,27.0,1.0,1.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,3.0,9.0,10.0,5.0,10.0,10.0,0.27,4.0,-99.0,8.0,10.0,0.0,1,-1.0,1.0,-1,-1.0,150.0,150.0,150.0,25.0,0.0,25.0,45.0,270.0,300.0,50.0,100.0,50.0,0,0,0,1,0,0,1,0,0,0,0
6566,6566,1,30.0,21.0,3.0,3.0,35.0,5.0,30.0,20.0,5.0,5.0,6.0,9.0,8.0,9.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,7.0,5.0,5.0,7.0,0.11,5.0,-99.0,6.0,5.0,0.0,0,-9.0,9.0,-1,-3.0,210.0,45.0,240.0,180.0,40.0,40.0,160.0,140.0,140.0,100.0,50.0,70.0,0,0,0,0,0,1,0,0,1,0,0
6567,6567,1,30.0,24.0,3.0,3.0,35.0,10.0,25.0,20.0,5.0,5.0,6.0,8.0,9.0,9.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,4.0,4.0,5.0,3.0,7.0,-0.11,5.0,-99.0,5.0,3.0,0.0,0,-6.0,6.0,-1,-3.0,210.0,80.0,225.0,180.0,40.0,40.0,120.0,80.0,80.0,100.0,30.0,70.0,0,0,0,0,0,1,0,0,1,0,0
6568,6568,1,30.0,25.0,3.0,3.0,40.0,10.0,0.0,45.0,0.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,6.0,5.0,0.26,5.0,-99.0,6.0,5.0,0.0,1,-5.0,5.0,-1,-3.0,160.0,20.0,0.0,180.0,0.0,15.0,140.0,140.0,140.0,100.0,60.0,50.0,0,0,0,0,0,1,0,0,1,0,0
6569,6569,1,30.0,27.0,3.0,3.0,30.0,25.0,10.0,20.0,0.0,15.0,5.0,5.0,7.0,7.0,4.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,4.0,0.2,5.0,-99.0,8.0,7.0,0.0,0,-3.0,3.0,-1,-3.0,150.0,125.0,70.0,140.0,0.0,30.0,140.0,120.0,120.0,120.0,40.0,40.0,0,0,0,0,0,1,0,0,0,1,0
6570,6570,1,30.0,26.0,3.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,5.0,8.0,6.0,8.0,8.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,3.0,0.13,5.0,-99.0,7.0,5.0,0.0,0,-4.0,4.0,-1,-3.0,250.0,80.0,60.0,240.0,0.0,0.0,160.0,120.0,120.0,100.0,50.0,30.0,0,0,0,0,0,1,0,0,1,0,0
6571,6571,1,30.0,30.0,3.0,3.0,40.0,12.0,18.0,12.0,6.0,12.0,6.0,8.0,9.0,8.0,7.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,3.0,0.13,5.0,-99.0,7.0,6.0,0.0,0,0.0,0.0,-1,-3.0,240.0,96.0,162.0,96.0,42.0,60.0,140.0,140.0,140.0,120.0,50.0,30.0,0,0,0,0,0,1,0,0,1,0,0
6572,6572,1,30.0,28.0,3.0,3.0,30.0,20.0,25.0,15.0,10.0,0.0,5.0,8.0,7.0,7.0,4.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,8.0,8.0,5.0,7.0,5.0,0.53,5.0,-99.0,8.0,6.0,0.0,1,-2.0,2.0,-1,-3.0,150.0,160.0,175.0,105.0,40.0,0.0,180.0,160.0,160.0,100.0,70.0,50.0,0,0,0,0,0,1,0,0,0,1,0
6573,6573,1,30.0,26.0,3.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,5.0,6.0,6.0,4.0,3.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,5.0,3.0,0.23,5.0,-99.0,6.0,6.0,0.0,0,-4.0,4.0,-1,-3.0,75.0,180.0,150.0,80.0,0.0,60.0,140.0,140.0,140.0,100.0,50.0,30.0,0,0,0,0,0,1,1,0,0,0,0
6574,6574,1,30.0,22.0,3.0,3.0,25.0,15.0,25.0,25.0,5.0,5.0,3.0,7.0,5.0,6.0,5.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,5.0,5.0,5.0,8.0,5.0,0.41,5.0,-99.0,5.0,3.0,0.0,0,-8.0,8.0,-1,-3.0,75.0,105.0,125.0,150.0,25.0,30.0,120.0,100.0,100.0,100.0,80.0,50.0,0,0,0,0,0,1,0,0,1,0,0
6575,6575,1,30.0,23.0,3.0,3.0,55.0,2.0,1.0,40.0,1.0,1.0,4.0,9.0,8.0,10.0,6.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,7.0,4.0,3.0,0.44,5.0,-99.0,6.0,3.0,0.0,0,-7.0,7.0,1,3.0,220.0,18.0,8.0,400.0,6.0,6.0,140.0,140.0,140.0,140.0,40.0,30.0,0,0,0,0,0,1,0,0,0,0,1
6576,6576,1,30.0,25.0,3.0,3.0,50.0,5.0,5.0,5.0,5.0,30.0,8.0,10.0,10.0,7.0,9.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,5.0,6.0,4.0,4.0,1.0,0.33,5.0,-99.0,2.0,5.0,0.0,0,-5.0,5.0,-1,-3.0,400.0,50.0,50.0,35.0,45.0,150.0,80.0,100.0,120.0,80.0,40.0,10.0,0,0,0,0,0,1,0,0,1,0,0
6577,6577,1,30.0,30.0,3.0,3.0,20.0,40.0,5.0,20.0,5.0,10.0,6.0,5.0,5.0,5.0,5.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,5.0,5.0,2.0,5.0,1.0,-0.07,5.0,-99.0,1.0,3.0,0.0,0,0.0,0.0,-1,-3.0,120.0,200.0,25.0,100.0,25.0,40.0,20.0,100.0,100.0,40.0,50.0,10.0,0,0,0,0,0,1,1,0,0,0,0
6578,6578,1,30.0,29.0,3.0,3.0,35.0,30.0,25.0,5.0,0.0,5.0,3.0,6.0,6.0,5.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,3.0,5.0,2.0,3.0,1.0,0.19,5.0,-99.0,1.0,2.0,0.0,0,-1.0,1.0,-1,-3.0,105.0,180.0,150.0,25.0,0.0,20.0,20.0,60.0,100.0,40.0,30.0,10.0,0,0,0,0,0,1,1,0,0,0,0
6579,6579,1,30.0,27.0,3.0,3.0,30.0,30.0,30.0,5.0,0.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,2.0,7.0,7.0,2.0,7.0,1.0,0.32,5.0,-99.0,2.0,5.0,0.0,0,-3.0,3.0,-1,-3.0,180.0,180.0,150.0,25.0,0.0,30.0,40.0,140.0,140.0,40.0,70.0,10.0,0,0,0,0,0,1,1,0,0,0,0
6580,6580,1,27.0,21.0,2.0,2.0,35.0,5.0,30.0,20.0,5.0,5.0,7.0,7.0,8.0,6.0,7.0,5.0,30.0,15.0,15.0,30.0,0.0,10.0,8.0,6.0,6.0,8.0,7.0,7.0,0.18,3.0,-99.0,6.0,8.0,0.0,0,-6.0,6.0,1,2.0,245.0,35.0,240.0,120.0,35.0,25.0,240.0,90.0,90.0,240.0,0.0,70.0,0,0,0,1,0,0,0,0,1,0,0
6581,6581,1,27.0,24.0,2.0,2.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,8.0,8.0,7.0,7.0,8.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,6.0,6.0,5.0,6.0,-0.11,3.0,-99.0,5.0,7.0,0.0,0,-3.0,3.0,1,2.0,245.0,80.0,200.0,140.0,35.0,40.0,210.0,90.0,90.0,180.0,0.0,60.0,0,0,0,1,0,0,0,0,1,0,0
6582,6582,1,27.0,25.0,2.0,2.0,40.0,10.0,0.0,45.0,0.0,5.0,6.0,6.0,5.0,4.0,4.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,7.0,5.0,8.0,5.0,0.35,3.0,-99.0,5.0,8.0,0.0,0,-2.0,2.0,1,2.0,240.0,60.0,0.0,180.0,0.0,10.0,210.0,90.0,105.0,150.0,0.0,50.0,0,0,0,1,0,0,0,0,1,0,0
6583,6583,1,27.0,27.0,2.0,2.0,30.0,25.0,10.0,20.0,0.0,15.0,8.0,8.0,8.0,6.0,7.0,7.0,30.0,15.0,15.0,30.0,0.0,10.0,6.0,7.0,8.0,9.0,7.0,8.0,0.13,3.0,-99.0,7.0,8.0,0.0,0,0.0,0.0,-1,-2.0,240.0,200.0,80.0,120.0,0.0,105.0,180.0,105.0,120.0,270.0,0.0,80.0,0,0,0,1,0,0,0,0,0,1,0
6584,6584,1,27.0,26.0,2.0,2.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,8.0,7.0,7.0,6.0,-99.0,30.0,15.0,15.0,30.0,0.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,0.14,3.0,-99.0,8.0,6.0,0.0,0,-1.0,1.0,1,2.0,350.0,80.0,70.0,210.0,0.0,-99.0,270.0,120.0,105.0,210.0,0.0,70.0,0,0,0,1,0,0,0,0,1,0,0
6585,6585,1,27.0,30.0,2.0,2.0,40.0,12.0,18.0,12.0,6.0,12.0,5.0,8.0,7.0,4.0,3.0,4.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,9.0,7.0,7.0,7.0,7.0,0.13,3.0,-99.0,7.0,8.0,0.0,0,3.0,3.0,1,2.0,200.0,96.0,126.0,48.0,18.0,48.0,210.0,135.0,105.0,210.0,0.0,70.0,0,0,0,1,0,0,0,0,1,0,0
